scraped_at,make,model,variant,display_name,title_text,url,price_sek,year,mileage_km,source,status,price_rank,mileage_rank,year_rank,deal_score
2026-07-09T01:15:40,Tesla,Model 3,Long Range,Tesla Model 3 Long Range,Tesla Model Y,https://www.blocket.se/mobility/item/24273995,358700,2023,101650,market,active_or_seen,2.0,11.0,13.0,6.9
2026-07-09T01:14:53,Tesla,Model 3,Long Range,Tesla Model 3 Long Range,Tesla Model Y,https://www.blocket.se/mobility/item/24329760,358900,2023,107720,market,active_or_seen,3.0,12.0,13.0,7.699999999999999
2026-07-09T01:15:37,Tesla,Model 3,Long Range,Tesla Model 3 Long Range,Tesla Model Y,https://www.blocket.se/mobility/item/24629171,399600,2023,46180,market,active_or_seen,10.0,1.0,13.0,7.9
2026-07-09T01:15:53,Tesla,Model 3,Long Range,Tesla Model 3 Long Range,Tesla Model Y,https://www.blocket.se/mobility/item/23749229,379700,2023,78380,market,active_or_seen,6.0,8.0,13.0,8.0
2026-07-09T01:15:23,Tesla,Model 3,Long Range,Tesla Model 3 Long Range,Tesla Model Y,https://www.blocket.se/mobility/item/24637122,399400,2023,64150,market,active_or_seen,8.0,5.0,13.0,8.1
2026-07-09T01:14:23,Tesla,Model 3,Long Range,Tesla Model 3 Long Range,Tesla Model Y,https://www.blocket.se/mobility/item/24659790,359990,2023,113760,market,active_or_seen,4.0,13.0,13.0,8.5
2026-07-09T01:14:20,Tesla,Model 3,Long Range,Tesla Model 3 Long Range,Tesla Model Y,https://www.blocket.se/mobility/item/24659795,388990,2023,80420,market,active_or_seen,7.0,9.0,13.0,8.799999999999999
2026-07-09T01:15:51,Tesla,Model 3,Long Range,Tesla Model 3 Long Range,Tesla Model Y,https://www.blocket.se/mobility/item/24623199,399700,2023,48500,market,active_or_seen,11.0,3.0,13.0,9.0
2026-07-09T01:15:29,Tesla,Model 3,Long Range,Tesla Model 3 Long Range,Tesla Model Y,https://www.blocket.se/mobility/item/24634773,399500,2023,73650,market,active_or_seen,9.0,7.0,13.0,9.2
2026-07-09T01:16:07,Tesla,Model 3,Long Range,Tesla Model 3 Long Range,Tesla Model 3,https://www.blocket.se/mobility/item/24620306,259800,2020,79820,market,active_or_seen,2.0,1.0,41.5,9.600000000000001
2026-07-09T01:15:59,Tesla,Model 3,Long Range,Tesla Model 3 Long Range,Tesla Model Y,https://www.blocket.se/mobility/item/24622107,434990,2023,46490,market,active_or_seen,13.0,2.0,13.0,9.7
2026-07-09T01:14:56,Tesla,Model 3,Long Range,Tesla Model 3 Long Range,Tesla Model 3,https://www.blocket.se/mobility/item/24452194,169000,2020,215000,market,active_or_seen,1.0,4.0,41.5,10.0
2026-07-09T01:14:37,Tesla,Model 3,Long Range,Tesla Model 3 Long Range,Tesla Model 3,https://www.blocket.se/mobility/item/24655915,274900,2020,84000,market,active_or_seen,3.0,2.0,41.5,10.4
2026-07-09T01:16:02,Tesla,Model 3,Long Range,Tesla Model 3 Long Range,Tesla Model Y,https://www.blocket.se/mobility/item/24622098,409990,2023,65340,market,active_or_seen,12.0,6.0,13.0,10.4
2026-07-09T01:14:04,Tesla,Model 3,Long Range,Tesla Model 3 Long Range,Tesla Model S,https://www.blocket.se/mobility/item/24663949,380000,2016,231230,market,active_or_seen,1.0,1.0,50.0,10.8
2026-07-09T01:15:34,Tesla,Model 3,Long Range,Tesla Model 3 Long Range,Tesla Model X,https://www.blocket.se/mobility/item/24632359,399900,2020,136000,market,active_or_seen,4.0,3.0,41.5,11.200000000000001
2026-07-09T01:15:56,Tesla,Model 3,Long Range,Tesla Model 3 Long Range,Tesla Model 3,https://www.blocket.se/mobility/item/24622184,189800,2019,169370,market,active_or_seen,1.0,5.0,46.5,11.3
2026-07-09T01:15:21,Tesla,Model 3,Long Range,Tesla Model 3 Long Range,Tesla Model 3,https://www.blocket.se/mobility/item/24638128,229900,2021,171920,market,active_or_seen,1.0,17.0,31.0,11.8
2026-07-09T01:15:26,Tesla,Model 3,Long Range,Tesla Model 3 Long Range,Tesla Model 3,https://www.blocket.se/mobility/item/22225120,274900,2021,112190,market,active_or_seen,3.0,14.0,31.0,11.9
2026-07-09T01:15:18,Tesla,Model 3,Long Range,Tesla Model 3 Long Range,Tesla Model 3,https://www.blocket.se/mobility/item/24632387,284700,2021,97170,market,active_or_seen,5.5,10.0,31.0,11.95
2026-07-09T01:14:15,Tesla,Model 3,Long Range,Tesla Model 3 Long Range,Tesla Model 3,https://www.blocket.se/mobility/item/22654542,239800,2021,159160,market,active_or_seen,2.0,16.0,31.0,12.0
2026-07-09T01:15:12,Tesla,Model 3,Long Range,Tesla Model 3 Long Range,Tesla Model 3,https://www.blocket.se/mobility/item/24640622,224800,2019,145010,market,active_or_seen,3.0,4.0,46.5,12.0
2026-07-09T01:15:42,Tesla,Model 3,Long Range,Tesla Model 3 Long Range,Tesla Model 3,https://www.blocket.se/mobility/item/24624043,199900,2019,194500,market,active_or_seen,2.0,6.0,46.5,12.100000000000001
2026-07-09T01:14:42,Tesla,Model 3,Long Range,Tesla Model 3 Long Range,Tesla Model 3,https://www.blocket.se/mobility/item/24345764,309800,2021,76530,market,active_or_seen,9.0,5.0,31.0,12.2
2026-07-09T01:15:10,Tesla,Model 3,Long Range,Tesla Model 3 Long Range,Tesla Model 3,https://www.blocket.se/mobility/item/24144180,229800,2019,114270,market,active_or_seen,4.0,3.0,46.5,12.200000000000001
2026-07-09T01:14:31,Tesla,Model 3,Long Range,Tesla Model 3 Long Range,Tesla Model 3,https://www.blocket.se/mobility/item/23826438,299900,2021,96970,market,active_or_seen,7.0,9.0,31.0,12.399999999999999
2026-07-09T01:14:45,Tesla,Model 3,Long Range,Tesla Model 3 Long Range,Tesla Model 3,https://www.blocket.se/mobility/item/24458867,249700,2019,97510,market,active_or_seen,5.0,2.0,46.5,12.4
2026-07-09T01:14:12,Tesla,Model 3,Long Range,Tesla Model 3 Long Range,Tesla Model 3,https://www.blocket.se/mobility/item/24663168,279800,2019,47180,market,active_or_seen,6.0,1.0,46.5,12.600000000000001
2026-07-09T01:15:07,Tesla,Model 3,Long Range,Tesla Model 3 Long Range,Tesla Model 3,https://www.blocket.se/mobility/item/24463321,279800,2021,125290,market,active_or_seen,4.0,15.0,31.0,12.7
2026-07-09T01:15:48,Tesla,Model 3,Long Range,Tesla Model 3 Long Range,Tesla Model 3,https://www.blocket.se/mobility/item/23259962,284700,2021,105520,market,active_or_seen,5.5,13.0,31.0,12.850000000000001
2026-07-09T01:14:59,Tesla,Model 3,Long Range,Tesla Model 3 Long Range,Tesla Model 3,https://www.blocket.se/mobility/item/24147237,314800,2021,75160,market,active_or_seen,11.0,4.0,31.0,12.9
2026-07-09T01:13:53,Tesla,Model 3,Long Range,Tesla Model 3 Long Range,Tesla Model 3,https://www.blocket.se/mobility/item/24126507,324900,2021,67360,market,active_or_seen,13.0,3.0,31.0,13.600000000000001
2026-07-09T01:16:04,Tesla,Model 3,Long Range,Tesla Model 3 Long Range,Tesla Model Y,https://www.blocket.se/mobility/item/23595906,309700,2021,102750,market,active_or_seen,8.0,12.0,31.0,13.8
2026-07-09T01:15:04,Tesla,Model 3,Long Range,Tesla Model 3 Long Range,Tesla Model 3,https://www.blocket.se/mobility/item/23883228,339900,2021,49980,market,active_or_seen,15.0,2.0,31.0,14.3
2026-07-09T01:14:10,Tesla,Model 3,Long Range,Tesla Model 3 Long Range,Tesla Model 3,https://www.blocket.se/mobility/item/24663808,309990,2021,100010,market,active_or_seen,10.0,11.0,31.0,14.5
2026-07-09T01:14:48,Tesla,Model 3,Long Range,Tesla Model 3 Long Range,Tesla Model 3,https://www.blocket.se/mobility/item/24651708,317990,2021,82500,market,active_or_seen,12.0,8.0,31.0,14.600000000000001
2026-07-09T01:13:56,Tesla,Model 3,Long Range,Tesla Model 3 Long Range,Tesla Model Y,https://www.blocket.se/mobility/item/24669540,338900,2021,77990,market,active_or_seen,14.0,6.0,31.0,15.0
2026-07-09T01:15:01,Tesla,Model 3,Long Range,Tesla Model 3 Long Range,Tesla Model Y,https://www.blocket.se/mobility/item/24642556,369000,2021,42000,market,active_or_seen,17.0,1.0,31.0,15.0
2026-07-09T01:13:59,Tesla,Model 3,Long Range,Tesla Model 3 Long Range,Tesla Model Y,https://www.blocket.se/mobility/item/23605851,349800,2021,78550,market,active_or_seen,16.0,7.0,31.0,16.3
2026-07-09T01:11:53,Tesla,Model 3,Performance,Tesla Model 3 Performance,Tesla Model Y,https://www.blocket.se/mobility/item/24659827,456985,2024,57030,market,active_or_seen,1.0,4.0,3.0,2.3
2026-07-09T01:13:18,Tesla,Model 3,Performance,Tesla Model 3 Performance,Tesla Model Y,https://www.blocket.se/mobility/item/23836520,479900,2024,47000,market,active_or_seen,2.0,3.0,3.0,2.5
2026-07-09T01:12:20,Tesla,Model 3,Performance,Tesla Model 3 Performance,Tesla Model Y,https://www.blocket.se/mobility/item/24630697,501990,2024,43140,market,active_or_seen,4.0,1.0,3.0,2.9
2026-07-09T01:12:04,Tesla,Model 3,Performance,Tesla Model 3 Performance,Tesla Model 3,https://www.blocket.se/mobility/item/20827816,499800,2024,57650,market,active_or_seen,3.0,5.0,3.0,3.6
2026-07-09T01:13:26,Tesla,Model 3,Performance,Tesla Model 3 Performance,Tesla Model 3,https://www.blocket.se/mobility/item/23033522,519800,2024,45440,market,active_or_seen,5.0,2.0,3.0,3.7
2026-07-09T01:13:23,Tesla,Model 3,Performance,Tesla Model 3 Performance,Tesla Model 3,https://www.blocket.se/mobility/item/24598910,369000,2023,44090,market,active_or_seen,5.0,1.5,12.0,5.3500000000000005
2026-07-09T01:13:42,Tesla,Model 3,Performance,Tesla Model 3 Performance,Tesla Model 3,https://www.blocket.se/mobility/item/23809265,359800,2023,54050,market,active_or_seen,4.0,6.0,12.0,6.2
2026-07-09T01:11:47,Tesla,Model 3,Performance,Tesla Model 3 Performance,Tesla Model 3,https://www.blocket.se/mobility/item/24465706,354800,2023,65560,market,active_or_seen,3.0,8.0,12.0,6.300000000000001
2026-07-09T01:12:15,Tesla,Model 3,Performance,Tesla Model 3 Performance,Tesla Model 3,https://www.blocket.se/mobility/item/23466719,324800,2022,83240,market,active_or_seen,1.0,4.0,23.0,6.300000000000001
2026-07-09T01:12:53,Tesla,Model 3,Performance,Tesla Model 3 Performance,Tesla Model 3,https://www.blocket.se/mobility/item/24608870,324900,2022,74240,market,active_or_seen,2.0,3.0,23.0,6.5
2026-07-09T01:13:12,Tesla,Model 3,Performance,Tesla Model 3 Performance,Tesla Model 3,https://www.blocket.se/mobility/item/23619787,314800,2023,114180,market,active_or_seen,1.0,12.0,12.0,6.5
2026-07-09T01:12:34,Tesla,Model 3,Performance,Tesla Model 3 Performance,Tesla Model Y,https://www.blocket.se/mobility/item/24245649,354700,2023,128860,market,active_or_seen,2.0,13.0,12.0,7.300000000000001
2026-07-09T01:13:20,Tesla,Model 3,Performance,Tesla Model 3 Performance,Tesla Model 3,https://www.blocket.se/mobility/item/24407081,369800,2023,56970,market,active_or_seen,6.0,7.0,12.0,7.5
2026-07-09T01:12:12,Tesla,Model 3,Performance,Tesla Model 3 Performance,Tesla Model 3,https://www.blocket.se/mobility/item/23198628,348800,2022,65690,market,active_or_seen,5.0,2.0,23.0,7.700000000000001
2026-07-09T01:12:47,Tesla,Model 3,Performance,Tesla Model 3 Performance,Tesla Model 3,https://www.blocket.se/mobility/item/24611321,388900,2023,47040,market,active_or_seen,9.0,3.0,12.0,7.800000000000001
2026-07-09T01:13:47,Tesla,Model 3,Performance,Tesla Model 3 Performance,Tesla Model 3,https://www.blocket.se/mobility/item/24127937,369800,2022,40730,market,active_or_seen,6.0,1.0,23.0,7.9
2026-07-09T01:12:17,Tesla,Model 3,Performance,Tesla Model 3 Performance,Tesla Model 3,https://www.blocket.se/mobility/item/24449207,328900,2022,86460,market,active_or_seen,3.0,7.0,23.0,8.200000000000001
2026-07-09T01:12:36,Tesla,Model 3,Performance,Tesla Model 3 Performance,Tesla Model 3,https://www.blocket.se/mobility/item/24620707,429900,2023,44090,market,active_or_seen,11.5,1.5,12.0,8.600000000000001
2026-07-09T01:13:15,Tesla,Model 3,Performance,Tesla Model 3 Performance,Tesla Model Y,https://www.blocket.se/mobility/item/24599554,369900,2023,98530,market,active_or_seen,7.0,11.0,12.0,9.2
2026-07-09T01:12:26,Tesla,Model 3,Performance,Tesla Model 3 Performance,Tesla Model 3,https://www.blocket.se/mobility/item/24622862,329000,2022,100000,market,active_or_seen,4.0,9.0,23.0,9.3
2026-07-09T01:11:37,Tesla,Model 3,Performance,Tesla Model 3 Performance,Tesla Model Y,https://www.blocket.se/mobility/item/24669713,429900,2023,50350,market,active_or_seen,11.5,4.0,12.0,9.350000000000001
2026-07-09T01:12:45,Tesla,Model 3,Performance,Tesla Model 3 Performance,Tesla Model Y,https://www.blocket.se/mobility/item/23389608,378800,2023,96590,market,active_or_seen,8.0,10.0,12.0,9.4
2026-07-09T01:12:31,Tesla,Model 3,Performance,Tesla Model 3 Performance,Tesla Model Y,https://www.blocket.se/mobility/item/24626074,389900,2023,80170,market,active_or_seen,10.0,9.0,12.0,10.1
2026-07-09T01:12:28,Tesla,Model 3,Performance,Tesla Model 3 Performance,Tesla Model Y,https://www.blocket.se/mobility/item/24626394,389990,2022,83350,market,active_or_seen,8.0,5.0,23.0,10.100000000000001
2026-07-09T01:12:23,Tesla,Model 3,Performance,Tesla Model 3 Performance,Tesla Model 3,https://www.blocket.se/mobility/item/24628260,229800,2020,148690,market,active_or_seen,1.0,4.0,42.5,10.2
2026-07-09T01:11:50,Tesla,Model 3,Performance,Tesla Model 3 Performance,Tesla Model Y,https://www.blocket.se/mobility/item/24660587,439900,2023,53640,market,active_or_seen,13.0,5.0,12.0,10.4
2026-07-09T01:13:39,Tesla,Model 3,Performance,Tesla Model 3 Performance,Tesla Model 3,https://www.blocket.se/mobility/item/24270350,259800,2020,121890,market,active_or_seen,2.0,3.0,42.5,10.4
2026-07-09T01:11:45,Tesla,Model 3,Performance,Tesla Model 3 Performance,Tesla Model Y,https://www.blocket.se/mobility/item/24663820,379990,2022,94510,market,active_or_seen,7.0,8.0,23.0,10.5
2026-07-09T01:12:09,Tesla,Model 3,Performance,Tesla Model 3 Performance,Tesla Model 3,https://www.blocket.se/mobility/item/22282104,268900,2020,100770,market,active_or_seen,3.0,2.0,42.5,10.6
2026-07-09T01:11:42,Tesla,Model 3,Performance,Tesla Model 3 Performance,Tesla Model S,https://www.blocket.se/mobility/item/24663949,380000,2016,231230,market,active_or_seen,1.0,1.0,49.0,10.600000000000001
2026-07-09T01:12:42,Tesla,Model 3,Performance,Tesla Model 3 Performance,Tesla Model 3,https://www.blocket.se/mobility/item/24434995,309600,2020,51810,market,active_or_seen,4.0,1.0,42.5,10.8
2026-07-09T01:13:07,Tesla,Model 3,Performance,Tesla Model 3 Performance,Tesla Model 3,https://www.blocket.se/mobility/item/23995147,269800,2021,133610,market,active_or_seen,1.0,12.0,34.0,10.9
2026-07-09T01:13:28,Tesla,Model 3,Performance,Tesla Model 3 Performance,Tesla Model Y,https://www.blocket.se/mobility/item/24589935,392990,2022,85860,market,active_or_seen,9.0,6.0,23.0,10.9
2026-07-09T01:13:50,Tesla,Model 3,Performance,Tesla Model 3 Performance,Tesla Model 3,https://www.blocket.se/mobility/item/23045901,234900,2019,159210,market,active_or_seen,1.0,4.0,46.5,11.0
2026-07-09T01:13:04,Tesla,Model 3,Performance,Tesla Model 3 Performance,Tesla Model 3,https://www.blocket.se/mobility/item/24604797,244900,2019,146040,market,active_or_seen,2.0,3.0,46.5,11.200000000000001
2026-07-09T01:13:09,Tesla,Model 3,Performance,Tesla Model 3 Performance,Tesla Model 3,https://www.blocket.se/mobility/item/23354857,248800,2019,130110,market,active_or_seen,3.0,2.0,46.5,11.4
2026-07-09T01:11:39,Tesla,Model 3,Performance,Tesla Model 3 Performance,Tesla Model 3,https://www.blocket.se/mobility/item/24149917,294800,2021,106350,market,active_or_seen,4.0,9.0,34.0,11.5
2026-07-09T01:12:50,Tesla,Model 3,Performance,Tesla Model 3 Performance,Tesla Model 3,https://www.blocket.se/mobility/item/22797114,249900,2019,103680,market,active_or_seen,4.0,1.0,46.5,11.600000000000001
2026-07-09T01:12:58,Tesla,Model 3,Performance,Tesla Model 3 Performance,Tesla Model 3,https://www.blocket.se/mobility/item/24606653,279800,2021,121850,market,active_or_seen,3.0,11.0,34.0,11.600000000000001
2026-07-09T01:12:07,Tesla,Model 3,Performance,Tesla Model 3 Performance,Tesla Model 3,https://www.blocket.se/mobility/item/24322268,274900,2021,135000,market,active_or_seen,2.0,13.0,34.0,11.700000000000001
2026-07-09T01:13:34,Tesla,Model 3,Performance,Tesla Model 3 Performance,Tesla Model 3,https://www.blocket.se/mobility/item/24274653,309800,2021,100440,market,active_or_seen,6.0,8.0,34.0,12.200000000000001
2026-07-09T01:13:45,Tesla,Model 3,Performance,Tesla Model 3 Performance,Tesla Model 3,https://www.blocket.se/mobility/item/24240283,299800,2021,112210,market,active_or_seen,5.0,10.0,34.0,12.3
2026-07-09T01:11:58,Tesla,Model 3,Performance,Tesla Model 3 Performance,Tesla Model 3,https://www.blocket.se/mobility/item/23826045,314800,2021,91980,market,active_or_seen,7.5,6.0,34.0,12.350000000000001
2026-07-09T01:12:01,Tesla,Model 3,Performance,Tesla Model 3 Performance,Tesla Model 3,https://www.blocket.se/mobility/item/18665513,328000,2021,40300,market,active_or_seen,11.0,1.0,34.0,12.600000000000001
2026-07-09T01:13:31,Tesla,Model 3,Performance,Tesla Model 3 Performance,Tesla Model 3,https://www.blocket.se/mobility/item/24009336,314800,2021,92940,market,active_or_seen,7.5,7.0,34.0,12.65
2026-07-09T01:13:37,Tesla,Model 3,Performance,Tesla Model 3 Performance,Tesla Model 3,https://www.blocket.se/mobility/item/24412831,319800,2021,85470,market,active_or_seen,9.5,4.0,34.0,12.75
2026-07-09T01:13:01,Tesla,Model 3,Performance,Tesla Model 3 Performance,Tesla Model 3,https://www.blocket.se/mobility/item/24015990,319800,2021,86600,market,active_or_seen,9.5,5.0,34.0,13.05
2026-07-09T01:11:56,Tesla,Model 3,Performance,Tesla Model 3 Performance,Tesla Model 3,https://www.blocket.se/mobility/item/23694329,329800,2021,71610,market,active_or_seen,12.0,3.0,34.0,13.700000000000001
2026-07-09T01:12:56,Tesla,Model 3,Performance,Tesla Model 3 Performance,Tesla Model 3,https://www.blocket.se/mobility/item/23631004,347900,2021,47240,market,active_or_seen,13.0,2.0,34.0,13.9
2026-07-09T01:10:25,Tesla,Model Y,Long Range,Tesla Model Y Long Range,Tesla Model Y,https://www.blocket.se/mobility/item/24655561,354800,2024,127140,market,active_or_seen,1.0,6.0,3.5,3.0
2026-07-09T01:09:52,Tesla,Model Y,Long Range,Tesla Model Y Long Range,Tesla Model Y,https://www.blocket.se/mobility/item/24159100,404900,2024,80470,market,active_or_seen,3.0,3.0,3.5,3.1
2026-07-09T01:10:06,Tesla,Model Y,Long Range,Tesla Model Y Long Range,Tesla Model Y,https://www.blocket.se/mobility/item/24658047,378900,2024,107710,market,active_or_seen,2.0,5.0,3.5,3.2
2026-07-09T01:10:03,Tesla,Model Y,Long Range,Tesla Model Y Long Range,Tesla Model Y,https://www.blocket.se/mobility/item/24297009,417900,2024,67120,market,active_or_seen,4.0,2.0,3.5,3.3000000000000003
2026-07-09T01:10:09,Tesla,Model Y,Long Range,Tesla Model Y Long Range,Tesla Model Y,https://www.blocket.se/mobility/item/23003601,418600,2024,66280,market,active_or_seen,5.0,1.0,3.5,3.5
2026-07-09T01:11:09,Tesla,Model Y,Long Range,Tesla Model Y Long Range,Tesla Model Y,https://www.blocket.se/mobility/item/24634321,419800,2024,94960,market,active_or_seen,6.0,4.0,3.5,4.9
2026-07-09T01:09:33,Tesla,Model Y,Long Range,Tesla Model Y Long Range,Tesla Model Y,https://www.blocket.se/mobility/item/24472758,314800,2022,136490,market,active_or_seen,1.0,9.0,34.0,10.0
2026-07-09T01:10:55,Tesla,Model Y,Long Range,Tesla Model Y Long Range,Tesla Model Y,https://www.blocket.se/mobility/item/24639476,344900,2022,86000,market,active_or_seen,4.0,4.0,34.0,10.0
2026-07-09T01:10:36,Tesla,Model Y,Long Range,Tesla Model Y Long Range,Tesla Model Y,https://www.blocket.se/mobility/item/23906239,334800,2022,119130,market,active_or_seen,2.0,8.0,34.0,10.200000000000001
2026-07-09T01:10:44,Tesla,Model Y,Long Range,Tesla Model Y Long Range,Tesla Model Y,https://www.blocket.se/mobility/item/24128608,338900,2022,108320,market,active_or_seen,3.0,7.0,34.0,10.4
2026-07-09T01:10:42,Tesla,Model Y,Long Range,Tesla Model Y Long Range,Tesla Model Y,https://www.blocket.se/mobility/item/24434124,358700,2023,98070,market,active_or_seen,4.5,16.0,18.0,10.65
2026-07-09T01:09:42,Tesla,Model Y,Long Range,Tesla Model Y Long Range,Tesla Model Y,https://www.blocket.se/mobility/item/24348136,359800,2022,71450,market,active_or_seen,7.0,2.0,34.0,10.9
2026-07-09T01:11:23,Tesla,Model Y,Long Range,Tesla Model Y Long Range,Tesla Model Y,https://www.blocket.se/mobility/item/24273995,358700,2023,101650,market,active_or_seen,4.5,17.0,18.0,10.95
2026-07-09T01:11:17,Tesla,Model Y,Long Range,Tesla Model Y Long Range,Tesla Model Y,https://www.blocket.se/mobility/item/22944588,314400,2023,149970,market,active_or_seen,1.0,23.0,18.0,11.0
2026-07-09T01:11:12,Tesla,Model Y,Long Range,Tesla Model Y Long Range,Tesla Model Y,https://www.blocket.se/mobility/item/24632825,349900,2022,100400,market,active_or_seen,5.0,6.0,34.0,11.100000000000001
2026-07-09T01:10:33,Tesla,Model Y,Long Range,Tesla Model Y Long Range,Tesla Model Y,https://www.blocket.se/mobility/item/24649512,344800,2023,116310,market,active_or_seen,2.0,22.0,18.0,11.2
2026-07-09T01:10:22,Tesla,Model Y,Long Range,Tesla Model Y Long Range,Tesla Model Y,https://www.blocket.se/mobility/item/23239208,354800,2022,96500,market,active_or_seen,6.0,5.0,34.0,11.3
2026-07-09T01:10:50,Tesla,Model Y,Long Range,Tesla Model Y Long Range,Tesla Model Y,https://www.blocket.se/mobility/item/24322079,348900,2023,113880,market,active_or_seen,3.0,21.0,18.0,11.4
2026-07-09T01:09:39,Tesla,Model Y,Long Range,Tesla Model Y Long Range,Tesla Model Y,https://www.blocket.se/mobility/item/24466982,359800,2023,97050,market,active_or_seen,7.0,15.0,18.0,11.6
2026-07-09T01:10:58,Tesla,Model Y,Long Range,Tesla Model Y Long Range,Tesla Model Y,https://www.blocket.se/mobility/item/23093527,384800,2022,54410,market,active_or_seen,9.0,1.0,34.0,11.600000000000001
2026-07-09T01:10:28,Tesla,Model Y,Long Range,Tesla Model Y Long Range,Tesla Model Y,https://www.blocket.se/mobility/item/24652620,364900,2022,80660,market,active_or_seen,8.0,3.0,34.0,11.700000000000001
2026-07-09T01:10:17,Tesla,Model Y,Long Range,Tesla Model Y Long Range,Tesla Model Y,https://www.blocket.se/mobility/item/24482928,378700,2023,79430,market,active_or_seen,10.0,11.0,18.0,11.9
2026-07-09T01:10:39,Tesla,Model Y,Long Range,Tesla Model Y Long Range,Tesla Model Y,https://www.blocket.se/mobility/item/24329760,358900,2023,107720,market,active_or_seen,6.0,18.0,18.0,11.999999999999998
2026-07-09T01:11:34,Tesla,Model Y,Long Range,Tesla Model Y Long Range,Tesla Model Y,https://www.blocket.se/mobility/item/23749229,379700,2023,78380,market,active_or_seen,11.0,10.0,18.0,12.1
2026-07-09T01:10:01,Tesla,Model Y,Long Range,Tesla Model Y Long Range,Tesla Model Y,https://www.blocket.se/mobility/item/24483968,294800,2021,140610,market,active_or_seen,1.0,10.0,43.5,12.200000000000001
2026-07-09T01:11:15,Tesla,Model Y,Long Range,Tesla Model Y Long Range,Tesla Model Y,https://www.blocket.se/mobility/item/24458733,324800,2021,105510,market,active_or_seen,2.5,8.0,43.5,12.350000000000001
2026-07-09T01:10:31,Tesla,Model Y,Long Range,Tesla Model Y Long Range,Tesla Model Y,https://www.blocket.se/mobility/item/24649919,389800,2023,61340,market,active_or_seen,14.0,6.0,18.0,12.4
2026-07-09T01:09:28,Tesla,Model Y,Long Range,Tesla Model Y Long Range,Tesla Model Y,https://www.blocket.se/mobility/item/24389849,324800,2021,119730,market,active_or_seen,2.5,9.0,43.5,12.65
2026-07-09T01:10:52,Tesla,Model Y,Long Range,Tesla Model Y Long Range,Tesla Model Y,https://www.blocket.se/mobility/item/24146680,334700,2021,101960,market,active_or_seen,4.0,7.0,43.5,12.8
2026-07-09T01:09:20,Tesla,Model Y,Long Range,Tesla Model Y Long Range,Tesla Model Y,https://www.blocket.se/mobility/item/24669540,338900,2021,77990,market,active_or_seen,6.0,4.0,43.5,12.900000000000002
2026-07-09T01:11:04,Tesla,Model Y,Long Range,Tesla Model Y Long Range,Tesla Model Y,https://www.blocket.se/mobility/item/23926336,334800,2021,93910,market,active_or_seen,5.0,6.0,43.5,13.0
2026-07-09T01:10:14,Tesla,Model Y,Long Range,Tesla Model Y Long Range,Tesla Model Y,https://www.blocket.se/mobility/item/24655923,359900,2023,112500,market,active_or_seen,8.0,19.0,18.0,13.299999999999999
2026-07-09T01:10:47,Tesla,Model Y,Long Range,Tesla Model Y Long Range,Tesla Model Y,https://www.blocket.se/mobility/item/24642556,369000,2021,42000,market,active_or_seen,9.0,1.0,43.5,13.5
2026-07-09T01:11:25,Tesla,Model Y,Long Range,Tesla Model Y Long Range,Tesla Model Y,https://www.blocket.se/mobility/item/24627517,379900,2023,84950,market,active_or_seen,12.0,13.0,18.0,13.5
2026-07-09T01:09:31,Tesla,Model Y,Long Range,Tesla Model Y Long Range,Tesla Model Y,https://www.blocket.se/mobility/item/23682597,359800,2021,76650,market,active_or_seen,8.0,3.0,43.5,13.600000000000001
2026-07-09T01:09:55,Tesla,Model Y,Long Range,Tesla Model Y Long Range,Tesla Model Y,https://www.blocket.se/mobility/item/24659795,388990,2023,80420,market,active_or_seen,13.0,12.0,18.0,13.7
2026-07-09T01:09:22,Tesla,Model Y,Long Range,Tesla Model Y Long Range,Tesla Model Y,https://www.blocket.se/mobility/item/23605851,349800,2021,78550,market,active_or_seen,7.0,5.0,43.5,13.700000000000001
2026-07-09T01:11:20,Tesla,Model Y,Long Range,Tesla Model Y Long Range,Tesla Model Y,https://www.blocket.se/mobility/item/24629171,399600,2023,46180,market,active_or_seen,19.0,3.0,18.0,14.0
2026-07-09T01:11:28,Tesla,Model Y,Long Range,Tesla Model Y Long Range,Tesla Model Y,https://www.blocket.se/mobility/item/24626300,394800,2023,65130,market,active_or_seen,16.0,8.0,18.0,14.0
2026-07-09T01:09:58,Tesla,Model Y,Long Range,Tesla Model Y Long Range,Tesla Model Y,https://www.blocket.se/mobility/item/24659790,359990,2023,113760,market,active_or_seen,9.0,20.0,18.0,14.1
2026-07-09T01:11:01,Tesla,Model Y,Long Range,Tesla Model Y Long Range,Tesla Model Y,https://www.blocket.se/mobility/item/24637122,399400,2023,64150,market,active_or_seen,17.0,7.0,18.0,14.2
2026-07-09T01:09:50,Tesla,Model Y,Long Range,Tesla Model Y Long Range,Tesla Model Y,https://www.blocket.se/mobility/item/24466751,378800,2021,57410,market,active_or_seen,10.0,2.0,43.5,14.3
2026-07-09T01:11:31,Tesla,Model Y,Long Range,Tesla Model Y Long Range,Tesla Model Y,https://www.blocket.se/mobility/item/24623199,399700,2023,48500,market,active_or_seen,20.0,4.0,18.0,14.799999999999999
2026-07-09T01:09:25,Tesla,Model Y,Long Range,Tesla Model Y Long Range,Tesla Model Y,https://www.blocket.se/mobility/item/24474209,427800,2023,41290,market,active_or_seen,22.0,2.0,18.0,15.2
